ds,y,temp,humidity,wind_speed,wind_deg,rain,clouds,Holiday,inflation_rate,consumption_climate,cov_lock,unemp_Berlin_Mitte
2017-08-27,1304.7,21.94,57,7.2,280,0.0,40,1,1.5,10.5,0,0.087
2017-08-28,802.6,21.94,49,3.1,280,0.0,20,1,1.5,10.5,0,0.087
2017-08-29,834.3,24.94,39,4.12,190,0.0,0,1,1.5,10.5,0,0.087
2017-08-30,1117.1,28.94,37,5.14,180,0.0,0,1,1.5,10.5,0,0.087
2017-08-31,554.1,26.94,54,8.8,210,0.31,40,1,1.5,10.5,0,0.09
2017-09-01,999.4,16.94,63,4.12,330,0.0,100,1,1.5,10.7,0,0.09
2017-09-02,1182.3,17.94,49,5.14,330,0.0,40,0,1.5,10.7,0,0.09
2017-09-03,1015.6,18.94,52,6.7,320,0.0,40,0,1.5,10.7,0,0.09
2017-09-04,642.1,19.94,46,6.7,270,0.0,40,0,1.5,10.7,0,0.09
2017-09-05,515.2,21.94,43,4.63,280,0.0,0,0,1.5,10.7,0,0.09
2017-09-06,343.4,19.94,83,4.63,240,0.0,75,0,1.5,10.7,0,0.09
2017-09-07,390.6,15.94,72,6.7,270,0.0,75,0,1.5,10.7,0,0.09
2017-09-08,629.1,17.94,64,6.2,210,0.0,0,0,1.5,10.7,0,0.09
2017-09-09,1049.8,16.94,77,6.2,190,0.52,0,0,1.5,10.7,0,0.09
2017-09-10,980.8,18.94,56,4.63,240,0.0,40,0,1.5,10.7,0,0.09
2017-09-11,489.0,18.94,52,7.2,200,0.0,75,0,1.5,10.7,0,0.09
2017-09-12,527.3,17.94,59,7.2,220,0.11,75,0,1.5,10.7,0,0.09
2017-09-13,304.3,17.94,64,12.4,200,0.0,75,0,1.5,10.7,0,0.09
2017-09-14,336.6,12.94,82,8.23,200,0.22,75,0,1.5,10.7,0,0.09
2017-09-15,716.1,15.94,59,6.2,240,0.0,75,0,1.5,10.7,0,0.09
2017-09-16,1246.0,16.94,52,3.6,150,0.0,40,0,1.5,10.7,0,0.09
2017-09-17,998.6,16.94,51,2.1,0,0.0,40,0,1.5,10.7,0,0.09
2017-09-18,357.4,15.94,58,3.6,260,0.0,40,0,1.5,10.7,0,0.09
2017-09-19,523.2,15.94,59,3.6,280,0.0,40,0,1.5,10.7,0,0.09
2017-09-20,440.4,15.94,63,6.7,290,0.0,75,0,1.5,10.7,0,0.09
2017-09-21,450.1,15.94,67,4.12,280,0.0,75,0,1.5,10.7,0,0.09
2017-09-22,757.1,16.94,48,3.1,300,0.0,40,0,1.5,10.7,0,0.09
2017-09-23,653.4,14.94,72,4.63,350,0.0,75,0,1.5,10.7,0,0.09
2017-09-24,515.0,15.94,88,4.12,60,0.0,100,0,1.5,10.7,0,0.09
2017-09-25,318.1,14.94,82,4.12,80,0.86,75,0,1.5,10.7,0,0.09
2017-09-26,346.2,16.94,72,5.14,100,0.0,75,0,1.5,10.7,0,0.09
2017-09-27,390.8,17.94,73,5.7,90,0.0,75,0,1.5,10.7,0,0.09
2017-09-28,538.3,17.94,68,4.12,110,0.0,0,0,1.5,10.7,0,0.09
2017-09-29,870.2,19.94,56,4.63,100,0.0,0,0,1.5,10.7,0,0.09
2017-09-30,1475.9,19.94,52,5.7,130,0.0,0,0,1.5,10.7,0,0.08800000000000001
2017-10-01,634.0,13.94,88,3.1,270,0.17,75,0,1.5,10.9,0,0.08800000000000001
2017-10-02,496.7,12.94,93,6.7,210,1.05,100,1,1.5,10.9,0,0.08800000000000001
2017-10-03,958.8,14.94,77,7.2,270,0.0,40,1,1.5,10.9,0,0.08800000000000001
2017-10-04,297.0,13.94,63,8.8,240,0.0,75,0,1.5,10.9,0,0.08800000000000001
2017-10-05,269.6,12.94,88,10.3,210,1.01,75,0,1.5,10.9,0,0.08800000000000001
2017-10-06,560.9,10.94,87,8.8,260,0.14,75,0,1.5,10.9,0,0.08800000000000001
2017-10-07,478.5,11.94,76,7.72,240,0.24,75,0,1.5,10.9,0,0.08800000000000001
2017-10-08,816.7,12.94,58,7.2,310,0.0,40,0,1.5,10.9,0,0.08800000000000001
2017-10-09,194.1,12.94,58,8.23,270,0.0,20,0,1.5,10.9,0,0.08800000000000001
2017-10-10,231.6,12.94,88,4.12,250,0.11,75,0,1.5,10.9,0,0.08800000000000001
2017-10-11,243.7,13.94,93,5.14,220,0.0,75,0,1.5,10.9,0,0.08800000000000001
2017-10-12,289.6,16.94,48,11.32,280,0.0,40,0,1.5,10.9,0,0.08800000000000001
2017-10-13,605.9,14.94,63,5.14,280,0.0,75,0,1.5,10.9,0,0.08800000000000001
2017-10-14,1263.4,16.94,77,6.2,260,0.0,75,0,1.5,10.9,0,0.08800000000000001
2017-10-15,1188.5,20.94,64,2.6,180,0.0,20,0,1.5,10.9,0,0.08800000000000001
2017-10-16,647.2,21.94,57,3.6,210,0.0,0,0,1.5,10.9,0,0.08800000000000001
2017-10-17,540.0,21.94,57,3.6,240,0.0,0,0,1.5,10.9,0,0.08800000000000001
2017-10-18,460.2,16.94,67,2.1,50,0.0,0,0,1.5,10.9,0,0.08800000000000001
2017-10-19,398.7,14.94,77,2.6,170,0.0,0,0,1.5,10.9,0,0.08800000000000001
2017-10-20,572.0,15.94,68,3.1,190,0.0,0,0,1.5,10.9,0,0.08800000000000001
2017-10-21,868.9,12.94,77,2.6,200,0.0,0,0,1.5,10.9,0,0.08800000000000001
2017-10-22,593.9,13.94,63,5.14,250,0.1,40,0,1.5,10.9,0,0.08800000000000001
2017-10-23,280.7,10.94,94,3.6,240,0.0,75,1,1.5,10.9,0,0.08800000000000001
2017-10-24,477.2,12.94,82,3.6,220,0.0,75,1,1.5,10.9,0,0.08800000000000001
2017-10-25,226.0,17.94,73,7.2,230,0.0,75,1,1.5,10.9,0,0.08800000000000001
2017-10-26,329.3,13.94,77,5.14,260,0.0,75,1,1.5,10.9,0,0.08800000000000001
2017-10-27,536.9,11.94,76,7.72,300,0.0,75,1,1.5,10.9,0,0.08800000000000001
2017-10-28,813.6,10.94,71,9.8,270,0.0,75,1,1.5,10.9,0,0.08800000000000001
2017-10-29,663.9,5.94,86,9.3,300,0.0,100,1,1.5,10.9,0,0.08800000000000001
2017-10-30,662.8,8.94,49,10.3,310,0.0,20,1,1.5,10.9,0,0.08800000000000001
2017-10-31,722.3,8.94,76,5.14,280,0.18,75,1,1.5,10.9,0,0.087
2017-11-01,374.0,9.94,100,6.7,260,0.0,100,1,1.5,10.5,0,0.087
2017-11-02,376.0,10.94,87,6.2,260,0.0,75,1,1.5,10.5,0,0.087
2017-11-03,577.9,9.94,76,3.1,250,0.0,75,1,1.5,10.5,0,0.087
2017-11-04,995.2,10.94,71,3.6,150,0.0,0,1,1.5,10.5,0,0.087
2017-11-05,457.9,11.94,76,3.1,170,0.22,75,0,1.5,10.5,0,0.087
2017-11-06,316.5,8.94,76,3.1,290,0.0,20,0,1.5,10.5,0,0.087
2017-11-07,336.1,8.94,76,5.14,70,0.0,20,0,1.5,10.5,0,0.087
2017-11-08,281.3,8.94,71,4.63,90,0.0,0,0,1.5,10.5,0,0.087
2017-11-09,366.4,5.94,87,4.12,240,0.0,100,0,1.5,10.5,0,0.087
2017-11-10,523.2,7.94,87,6.7,210,0.22,75,0,1.5,10.5,0,0.087
2017-11-11,908.8,5.94,86,8.23,240,0.0,75,0,1.5,10.5,0,0.087
2017-11-12,851.0,5.94,81,4.12,210,0.0,75,0,1.5,10.5,0,0.087
2017-11-17,72.2,8.94,61,4.12,320,0.0,20,0,1.5,10.5,0,0.087
2017-12-11,132.9,1.94,86,1.03,0,0.0,0,0,1.5,10.7,0,0.086
2017-12-15,64.0,1.94,93,4.12,260,0.0,75,0,1.5,10.7,0,0.086
2017-12-16,142.1,1.94,93,6.2,260,0.0,75,0,1.5,10.7,0,0.086
2017-12-20,122.8,3.94,93,2.1,230,0.0,100,0,1.5,10.7,0,0.086
2018-01-15,141.8,2.94,65,6.7,170,0.0,0,0,1.8,10.8,0,0.086
2018-01-17,83.2,1.94,87,7.2,250,0.0,75,0,1.8,10.8,0,0.086
2018-01-18,960.3,0.94,100,7.2,170,0.0,75,0,1.8,10.8,0,0.086
2018-01-20,244.5,2.94,87,3.6,210,0.0,75,0,1.8,10.8,0,0.086
2018-01-22,197.8,1.94,69,5.7,150,0.0,75,0,1.8,10.8,0,0.086
2018-01-24,381.8,10.94,76,7.2,220,0.0,75,0,1.8,10.8,0,0.086
2018-01-25,110.2,8.94,87,3.6,240,0.0,75,0,1.8,10.8,0,0.086
2018-01-29,174.4,10.94,66,10.3,270,0.0,75,0,1.8,10.8,0,0.086
2018-01-30,114.0,5.94,70,7.2,270,0.1,75,0,1.8,10.8,0,0.086
2018-01-31,152.0,6.94,93,8.8,200,0.22,75,0,1.8,10.8,0,0.09
2018-02-03,68.4,0.94,86,5.7,300,0.0,75,0,1.8,11.0,0,0.09
2018-02-07,114.0,0.94,64,3.6,70,0.0,0,1,1.8,11.0,0,0.09
2018-02-09,98.8,-0.06,64,3.1,180,0.0,75,1,1.8,11.0,0,0.09
2018-02-15,272.3,1.94,69,6.7,120,0.0,0,0,1.8,11.0,0,0.09
2018-02-16,466.9,5.94,70,8.23,270,0.0,75,0,1.8,11.0,0,0.09
2018-02-17,944.6,3.94,75,1.54,280,0.0,75,0,1.8,11.0,0,0.09
2018-02-18,593.0,3.94,56,2.6,110,0.0,75,0,1.8,11.0,0,0.09
2018-02-19,592.2,3.94,60,2.6,170,0.0,0,0,1.8,11.0,0,0.09
2018-02-22,373.5,1.94,55,4.12,70,0.0,75,0,1.8,11.0,0,0.09
2018-02-23,295.5,-1.06,46,4.63,40,0.0,0,0,1.8,11.0,0,0.09
2018-02-24,765.2,-0.06,37,9.8,50,0.0,0,0,1.8,11.0,0,0.09
2018-02-25,1077.9,-2.06,43,3.1,40,0.0,20,0,1.8,11.0,0,0.09
2018-03-01,182.9,-6.06,48,5.14,60,0.0,0,0,1.8,10.8,0,0.08900000000000001
2018-03-02,470.4,-5.06,45,6.2,70,0.0,0,0,1.8,10.8,0,0.08900000000000001
2018-03-03,701.7,-4.06,42,6.2,80,0.0,0,0,1.8,10.8,0,0.08900000000000001
2018-03-04,896.0,0.94,37,5.7,110,0.0,0,0,1.8,10.8,0,0.08900000000000001
2018-03-07,61.0,1.94,93,4.63,260,0.16,75,0,1.8,10.8,0,0.08900000000000001
2018-03-08,407.3,4.94,93,5.14,240,0.17,75,0,1.8,10.8,0,0.08900000000000001
2018-03-09,651.3,6.94,66,8.8,240,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-10,1247.4,7.94,81,3.6,120,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-11,1655.7,14.94,63,5.14,180,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-14,1370.2,4.94,81,4.12,300,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-15,268.6,3.94,75,6.2,80,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-16,332.4,-0.06,69,8.8,60,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-17,488.3,-2.06,39,10.8,70,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-18,422.4,-0.06,24,11.32,70,0.0,0,0,1.8,10.8,0,0.08900000000000001
2018-03-22,140.1,1.94,93,6.2,210,0.25,75,0,1.8,10.8,0,0.08900000000000001
2018-03-23,429.7,2.94,87,2.1,80,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-24,1119.5,5.94,58,3.6,130,0.0,75,0,1.8,10.8,0,0.08900000000000001
2018-03-25,1174.2,8.94,46,2.1,0,0.0,0,1,1.8,10.8,0,0.08900000000000001
2018-03-26,229.5,5.94,86,4.12,300,0.0,75,1,1.8,10.8,0,0.08900000000000001
2018-03-28,180.8,0.94,93,6.7,80,0.0,75,1,1.8,10.8,0,0.08900000000000001
2018-03-29,602.6,6.94,61,10.3,250,0.11,75,1,1.8,10.8,0,0.08900000000000001
2018-03-30,1759.6,8.94,49,3.6,70,0.0,0,1,1.8,10.8,0,0.08900000000000001
2018-03-31,767.5,4.94,81,4.12,60,0.75,75,1,1.8,10.8,0,0.087
2018-04-01,428.1,1.94,93,10.3,290,0.32,75,1,1.8,10.8,0,0.087
2018-04-02,1184.7,7.94,46,5.7,250,0.0,40,1,1.8,10.8,0,0.087
2018-04-03,800.5,16.94,52,6.2,240,0.1,75,1,1.8,10.8,0,0.087
2018-04-04,1136.3,18.94,32,2.6,230,0.0,0,1,1.8,10.8,0,0.087
2018-04-05,769.0,14.94,48,8.23,230,0.0,40,1,1.8,10.8,0,0.087
2018-04-06,1190.6,9.94,40,4.12,250,0.0,0,1,1.8,10.8,0,0.087
2018-04-08,2180.6,18.94,37,8.23,150,0.0,0,0,1.8,10.8,0,0.087
2018-04-09,936.3,20.94,33,3.6,120,0.0,0,0,1.8,10.8,0,0.087
2018-04-10,1026.1,22.94,38,5.7,90,0.0,0,0,1.8,10.8,0,0.087
2018-04-11,710.9,16.12,59,7.2,70,0.0,20,0,1.8,10.8,0,0.087
2018-04-12,1023.6,21.94,43,8.8,110,0.0,20,0,1.8,10.8,0,0.087
2018-04-13,811.7,17.94,73,7.2,80,0.0,0,0,1.8,10.8,0,0.087
2018-04-14,1714.1,15.94,63,7.2,210,0.17,75,0,1.8,10.8,0,0.087
2018-04-15,2217.2,20.94,38,3.6,120,0.0,0,0,1.8,10.8,0,0.087
2018-04-16,827.5,13.94,82,3.1,280,0.18,0,0,1.8,10.8,0,0.087
2018-04-17,904.6,17.94,48,5.14,280,0.0,0,0,1.8,10.8,0,0.087
2018-04-18,914.2,21.94,38,3.6,280,0.0,0,0,1.8,10.8,0,0.087
2018-04-19,1061.0,22.94,41,2.6,110,0.0,0,0,1.8,10.8,0,0.087
2018-04-20,1693.6,25.94,28,4.63,220,0.0,0,0,1.8,10.8,0,0.087
2018-04-21,2153.2,20.94,33,5.14,320,0.0,0,0,1.8,10.8,0,0.087
2018-04-22,2161.2,21.94,33,3.1,0,0.0,0,0,1.8,10.8,0,0.087
2018-04-23,519.7,19.94,60,7.2,260,0.0,40,0,1.8,10.8,0,0.087
2018-04-24,292.4,14.94,63,8.23,240,0.0,75,0,1.8,10.8,0,0.087
2018-04-25,302.3,14.94,77,9.8,240,0.83,40,0,1.8,10.8,0,0.087
2018-04-26,365.9,11.94,67,9.8,260,0.16,40,0,1.8,10.8,0,0.087
2018-04-27,1116.7,14.94,44,2.6,190,0.0,0,0,1.8,10.8,0,0.087
2018-04-30,1516.0,18.94,59,7.72,230,0.0,75,1,1.8,10.8,0,0.086
2018-05-01,1180.4,15.94,36,8.8,250,0.0,0,1,1.8,10.7,0,0.086
2018-05-02,454.9,13.94,44,4.12,100,0.0,0,0,1.8,10.7,0,0.086
2018-05-03,889.9,18.16,42,3.1,310,0.0,0,0,1.8,10.7,0,0.086
2018-05-04,1545.7,16.94,25,3.6,360,0.0,0,0,1.8,10.7,0,0.086
2018-05-05,2118.2,17.94,26,4.12,60,0.0,0,0,1.8,10.7,0,0.086
2018-05-06,1860.1,19.94,37,5.14,70,0.0,0,0,1.8,10.7,0,0.086
2018-05-07,744.9,22.94,36,6.2,100,0.0,0,0,1.8,10.7,0,0.086
2018-05-08,998.6,23.94,29,5.14,100,0.0,0,0,1.8,10.7,0,0.086
2018-05-09,941.5,26.94,28,6.2,100,0.0,0,1,1.8,10.7,0,0.086
2018-05-10,1886.9,24.94,41,4.63,150,0.0,0,1,1.8,10.7,0,0.086
2018-05-11,1484.3,14.94,77,3.1,260,0.0,75,1,1.8,10.7,0,0.086
2018-05-12,1990.3,19.94,56,3.1,80,0.0,75,1,1.8,10.7,0,0.086
2018-05-13,1717.3,25.94,24,5.7,80,0.0,0,1,1.8,10.7,0,0.086
2018-05-14,692.3,22.94,25,8.23,60,0.0,0,0,1.8,10.7,0,0.086
2018-05-15,406.4,21.94,35,6.2,20,0.0,0,0,1.8,10.7,0,0.086
2018-05-16,665.8,21.94,41,5.7,30,0.0,75,0,1.8,10.7,0,0.086
2018-05-17,611.3,19.94,60,7.72,290,0.0,75,0,1.8,10.7,0,0.086
2018-05-18,927.5,13.94,71,5.14,260,0.0,75,0,1.8,10.7,0,0.086
2018-05-19,2001.6,19.94,28,6.2,80,0.0,0,1,1.8,10.7,0,0.086
2018-05-20,1556.2,20.94,30,5.14,50,0.0,0,1,1.8,10.7,0,0.086
2018-05-21,2017.7,22.94,33,6.7,80,0.0,0,1,1.8,10.7,0,0.086
2018-05-22,966.0,22.94,28,4.63,110,0.0,0,1,1.8,10.7,0,0.086
2018-05-23,958.7,23.94,31,5.7,40,0.0,0,0,1.8,10.7,0,0.086
2018-05-24,926.0,23.94,38,7.2,70,0.0,0,0,1.8,10.7,0,0.086
2018-05-25,1494.9,25.44,30,5.14,80,0.0,0,0,1.8,10.7,0,0.086
2018-05-26,1843.1,23.94,41,3.1,340,0.0,0,0,1.8,10.7,0,0.086
2018-05-27,1290.0,26.94,34,3.1,0,0.0,0,1,1.8,10.7,0,0.086
2018-05-28,975.4,30.14,31,5.1,100,0.0,0,0,1.8,10.7,0,0.086
2018-05-29,1107.8,29.94,22,6.7,80,0.0,0,0,1.8,10.7,0,0.086
2018-05-30,835.9,30.94,27,5.14,130,0.0,20,0,1.8,10.7,0,0.086
2018-05-31,1130.8,29.94,31,4.63,130,0.0,0,0,1.8,10.7,0,0.083
2018-06-01,1294.4,28.94,43,4.63,270,0.0,20,0,1.8,10.7,0,0.083
2018-06-02,1650.7,23.94,69,4.12,300,0.0,75,0,1.8,10.7,0,0.083
2018-06-03,1166.0,20.94,73,4.12,290,0.13,75,0,1.8,10.7,0,0.083
2018-06-04,914.7,23.94,57,4.12,300,0.0,75,0,1.8,10.7,0,0.083
2018-06-05,538.5,18.94,73,3.6,320,0.0,75,0,1.8,10.7,0,0.083
2018-06-06,674.6,21.94,29,7.2,80,0.0,0,0,1.8,10.7,0,0.083
2018-06-07,979.9,25.94,26,4.63,120,0.0,0,0,1.8,10.7,0,0.083
2018-06-08,1373.0,28.94,20,3.1,0,0.0,0,0,1.8,10.7,0,0.083
2018-06-09,2078.6,29.94,24,4.63,70,0.0,0,0,1.8,10.7,0,0.083
2018-06-10,1058.8,28.94,37,3.1,210,0.21,75,0,1.8,10.7,0,0.083
2018-06-11,695.1,22.94,47,4.63,250,0.0,20,0,1.8,10.7,0,0.083
2018-06-12,593.6,17.94,51,4.63,290,0.0,40,0,1.8,10.7,0,0.083
2018-06-13,480.0,15.94,68,6.7,280,0.0,75,0,1.8,10.7,0,0.083
2018-06-14,779.8,19.94,39,3.1,260,0.0,0,0,1.8,10.7,0,0.083
2018-06-15,843.2,20.94,56,2.1,200,0.0,75,0,1.8,10.7,0,0.083
2018-06-16,1871.8,25.94,34,4.12,130,0.11,0,0,1.8,10.7,0,0.083
2018-06-17,1202.2,24.94,47,6.7,270,0.0,40,0,1.8,10.7,0,0.083
2018-06-18,589.9,22.94,41,5.14,230,0.0,40,0,1.8,10.7,0,0.083
2018-06-19,604.8,22.94,49,6.2,290,0.0,75,0,1.8,10.7,0,0.083
2018-06-20,637.2,24.94,53,3.6,240,0.0,75,0,1.8,10.7,0,0.083
2018-06-21,364.8,14.94,82,12.4,300,0.16,75,0,1.8,10.7,0,0.083
2018-06-22,977.0,15.94,63,9.3,300,0.0,40,0,1.8,10.7,0,0.083
2018-06-23,920.4,18.94,49,7.2,310,0.15,75,0,1.8,10.7,0,0.083
2018-06-24,856.9,13.94,88,6.7,270,0.0,75,0,1.8,10.7,0,0.083
2018-06-25,589.2,18.94,64,3.6,290,0.0,40,0,1.8,10.7,0,0.083
2018-06-26,648.5,18.94,68,4.12,340,0.0,75,0,1.8,10.7,0,0.083
2018-06-27,667.3,22.94,40,4.63,60,0.0,0,0,1.8,10.7,0,0.083
2018-06-28,775.1,26.94,34,8.23,30,0.0,0,0,1.8,10.7,0,0.083
2018-06-29,1804.2,27.94,30,4.12,310,0.0,0,0,1.8,10.7,0,0.083
2018-06-30,1962.9,20.94,33,5.7,30,0.0,0,0,1.8,10.7,0,0.081
2018-07-01,1140.9,20.94,28,6.2,10,0.0,0,0,1.8,10.6,0,0.081
2018-07-02,814.5,20.94,33,5.14,350,0.0,0,0,1.8,10.6,0,0.081
2018-07-03,919.9,25.94,23,5.14,310,0.0,0,0,1.8,10.6,0,0.081
2018-07-04,1307.1,28.94,22,3.6,0,0.0,0,0,1.8,10.6,0,0.081
2018-07-05,1143.0,28.94,30,3.6,300,0.0,0,1,1.8,10.6,0,0.081
2018-07-06,1489.7,18.94,68,5.7,290,0.0,75,1,1.8,10.6,0,0.081
2018-07-07,2077.4,22.94,31,6.7,280,0.0,0,1,1.8,10.6,0,0.081
2018-07-08,1781.1,21.94,64,5.14,310,0.0,75,1,1.8,10.6,0,0.081
2018-07-09,1348.5,21.94,53,5.14,290,0.0,75,1,1.8,10.6,0,0.081
2018-07-10,871.6,18.94,52,3.1,130,0.25,75,1,1.8,10.6,0,0.081
2018-07-11,758.0,21.94,46,2.1,0,0.0,40,1,1.8,10.6,0,0.081
2018-07-12,425.9,18.94,83,6.7,320,0.31,75,1,1.8,10.6,0,0.081
2018-07-13,1480.8,22.94,57,5.14,280,0.0,75,1,1.8,10.6,0,0.081
2018-07-14,2040.3,21.94,56,5.14,310,0.0,20,1,1.8,10.6,0,0.081
2018-07-15,1172.0,21.94,49,3.6,300,0.0,20,1,1.8,10.6,0,0.081
2018-07-16,1313.9,25.94,39,3.1,0,0.0,0,1,1.8,10.6,0,0.081
2018-07-17,1008.7,27.94,35,5.7,320,0.0,0,1,1.8,10.6,0,0.081
2018-07-18,1244.5,24.94,47,6.7,320,0.0,75,1,1.8,10.6,0,0.081
2018-07-19,956.9,22.94,57,5.14,350,0.0,75,1,1.8,10.6,0,0.081
2018-07-20,1652.6,25.94,34,5.14,270,0.0,0,1,1.8,10.6,0,0.081
2018-07-21,1907.5,25.94,34,2.6,0,0.0,0,1,1.8,10.6,0,0.081
2018-07-22,1603.4,25.94,39,2.1,30,0.0,0,1,1.8,10.6,0,0.081
2018-07-23,1094.6,24.94,44,5.7,270,0.0,0,1,1.8,10.6,0,0.081
2018-07-24,1253.0,27.94,42,2.6,0,0.0,0,1,1.8,10.6,0,0.081
2018-07-25,1068.4,29.94,35,3.6,80,0.0,0,1,1.8,10.6,0,0.081
2018-07-26,1217.3,29.94,29,4.12,80,0.0,0,1,1.8,10.6,0,0.081
2018-07-27,1609.2,29.94,42,5.14,50,0.0,0,1,1.8,10.6,0,0.081
2018-07-28,1870.6,29.94,40,5.14,130,0.0,0,1,1.8,10.6,0,0.081
2018-07-29,1722.4,26.94,44,2.6,0,0.0,20,1,1.8,10.6,0,0.081
2018-07-30,1254.7,31.94,27,3.6,100,0.0,0,1,1.8,10.6,0,0.081
2018-07-31,1471.9,32.94,24,3.6,130,0.0,0,1,1.8,10.6,0,0.08199999999999999
2018-08-01,878.9,26.94,47,4.12,330,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-02,1175.1,27.94,45,6.2,20,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-03,1625.3,29.94,28,4.12,360,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-04,1923.2,31.94,29,2.6,340,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-05,1529.1,22.94,46,6.7,300,0.0,75,1,1.8,10.5,0,0.08199999999999999
2018-08-06,1228.2,25.94,39,2.6,290,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-07,1327.4,33.94,22,3.1,150,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-08,1197.2,35.94,22,5.14,210,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-09,1163.9,30.94,43,4.63,90,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-10,1490.4,21.94,46,6.2,260,0.0,40,1,1.8,10.5,0,0.08199999999999999
2018-08-11,1952.0,21.94,35,10.3,240,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-12,1697.9,23.94,27,5.14,260,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-13,836.5,29.94,20,3.6,0,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-14,823.4,22.94,53,7.2,230,0.0,75,1,1.8,10.5,0,0.08199999999999999
2018-08-15,927.3,23.94,50,5.14,280,0.0,40,1,1.8,10.5,0,0.08199999999999999
2018-08-16,1009.6,27.94,32,4.12,180,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-17,1723.9,30.94,27,2.6,0,0.0,0,1,1.8,10.5,0,0.08199999999999999
2018-08-18,2081.7,24.94,39,2.1,0,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-19,1614.1,26.94,32,4.63,230,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-20,750.7,22.94,60,5.7,250,0.0,75,0,1.8,10.5,0,0.08199999999999999
2018-08-21,1000.1,21.94,41,3.6,270,0.0,20,0,1.8,10.5,0,0.08199999999999999
2018-08-22,869.6,25.94,30,2.6,0,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-23,995.1,31.94,27,3.6,170,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-24,1018.5,18.94,60,8.23,280,0.0,75,0,1.8,10.5,0,0.08199999999999999
2018-08-25,1195.5,20.94,35,6.2,230,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-26,1206.3,19.94,37,5.7,270,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-27,577.1,20.94,35,9.8,200,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-28,673.9,20.94,46,4.12,270,0.0,75,0,1.8,10.5,0,0.08199999999999999
2018-08-29,1035.9,24.94,31,5.14,110,0.0,0,0,1.8,10.5,0,0.08199999999999999
2018-08-30,566.4,17.94,88,5.7,260,0.14,75,0,1.8,10.5,0,0.08199999999999999
2018-08-31,830.7,17.94,67,3.6,280,0.0,75,0,1.8,10.5,0,0.084
2018-09-01,1696.4,20.94,49,2.6,10,0.0,40,0,1.8,10.5,0,0.084
2018-09-02,816.1,19.94,68,5.14,10,0.0,0,0,1.8,10.5,0,0.084
2018-09-03,589.4,26.94,42,6.2,80,0.0,0,0,1.8,10.5,0,0.084
2018-09-04,721.4,24.94,41,3.6,340,0.0,0,0,1.8,10.5,0,0.084
2018-09-05,488.3,23.94,47,3.1,80,0.0,75,0,1.8,10.5,0,0.084
2018-09-06,773.5,22.94,46,5.14,70,0.0,40,0,1.8,10.5,0,0.084
2018-09-07,1286.5,19.94,78,3.1,220,0.0,75,0,1.8,10.5,0,0.084
2018-09-08,1566.8,19.94,37,5.14,280,0.0,0,0,1.8,10.5,0,0.084
2018-09-09,1262.5,24.94,27,3.6,180,0.0,0,0,1.8,10.5,0,0.084
2018-09-10,544.0,25.94,29,5.7,230,0.0,0,0,1.8,10.5,0,0.084
2018-09-11,728.5,24.94,31,7.72,240,0.0,0,0,1.8,10.5,0,0.084
2018-09-12,762.8,25.94,41,8.8,260,0.0,0,0,1.8,10.5,0,0.084
2018-09-13,414.9,14.94,76,3.6,70,0.17,75,0,1.8,10.5,0,0.084
2018-09-14,856.6,17.94,59,2.1,0,0.0,75,0,1.8,10.5,0,0.084
2018-09-15,1615.2,19.94,49,7.72,260,0.0,75,0,1.8,10.5,0,0.084
2018-09-16,1174.7,19.94,46,3.6,200,0.0,0,0,1.8,10.5,0,0.084
2018-09-17,802.7,25.53,27,3.6,230,0.0,0,0,1.8,10.5,0,0.084
2018-09-18,889.2,29.94,27,5.7,200,0.0,0,0,1.8,10.5,0,0.084
2018-09-19,676.7,26.94,42,4.12,260,0.0,0,0,1.8,10.5,0,0.084
